scenario,roof_scenario,depot_id,hour,grid_kw,pv_used_kw,pv_curtail_kw,bus_charge_kw,bess_charge_kw,bess_discharge_kw,bess_soc_kwh,unserved_kwh,dt_hours
S0,R0,PZ001,0,2347.8,0.0,0.0,2347.8,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,1,2347.8,0.0,0.0,2347.8,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,2,2113.02,0.0,0.0,2113.02,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,3,1878.24,0.0,0.0,1878.24,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,4,1643.4600000000005,0.0,0.0,1643.4600000000005,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,5,939.12,0.0,0.0,939.12,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,18,939.12,0.0,0.0,939.12,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,19,1878.24,0.0,0.0,1878.24,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,20,2817.3599999999997,0.0,0.0,2817.3599999999997,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,21,3052.1400000000003,0.0,0.0,3052.1400000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,22,2347.8,0.0,0.0,2347.8,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ001,23,1173.9,0.0,0.0,1173.9,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,0,335.40000000000003,0.0,0.0,335.40000000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,1,335.40000000000003,0.0,0.0,335.40000000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,2,301.86,0.0,0.0,301.86,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,3,268.32,0.0,0.0,268.32,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,4,234.78000000000003,0.0,0.0,234.78000000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,5,134.16,0.0,0.0,134.16,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,18,134.16,0.0,0.0,134.16,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,19,268.32,0.0,0.0,268.32,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,20,402.48,0.0,0.0,402.48,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,21,436.02,0.0,0.0,436.02,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,22,335.40000000000003,0.0,0.0,335.40000000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ006,23,167.70000000000002,0.0,0.0,167.70000000000002,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,0,2773.5,0.0,0.0,2773.5,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,1,2773.5,0.0,0.0,2773.5,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,2,2496.15,0.0,0.0,2496.15,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,3,2218.8,0.0,0.0,2218.8,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,4,1941.4500000000005,0.0,0.0,1941.4500000000005,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,5,1109.4,0.0,0.0,1109.4,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,18,1109.4,0.0,0.0,1109.4,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,19,2218.8,0.0,0.0,2218.8,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,20,3328.2,0.0,0.0,3328.2,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,21,3605.55,0.0,0.0,3605.55,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,22,2773.5,0.0,0.0,2773.5,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ039,23,1386.75,0.0,0.0,1386.75,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,0,2895.6000000000004,0.0,0.0,2895.6000000000004,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,1,2895.6000000000004,0.0,0.0,2895.6000000000004,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,2,2606.04,0.0,0.0,2606.04,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,3,2316.48,0.0,0.0,2316.48,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,4,2026.9200000000003,0.0,0.0,2026.9200000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,5,1158.24,0.0,0.0,1158.24,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,18,1158.24,0.0,0.0,1158.24,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,19,2316.48,0.0,0.0,2316.48,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,20,3474.72,0.0,0.0,3474.72,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,21,3764.28,0.0,0.0,3764.28,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,22,2895.6000000000004,0.0,0.0,2895.6000000000004,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ040,23,1447.8000000000002,0.0,0.0,1447.8000000000002,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,0,3361.525,0.0,0.0,3361.525,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,1,3361.525,0.0,0.0,3361.525,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,2,3025.3725,0.0,0.0,3025.3725,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,3,2689.2200000000003,0.0,0.0,2689.2200000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,4,2353.0675,0.0,0.0,2353.0675,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,5,1344.61,0.0,0.0,1344.61,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,18,1344.61,0.0,0.0,1344.61,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,19,2689.2200000000003,0.0,0.0,2689.2200000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,20,4033.83,0.0,0.0,4033.83,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,21,4369.9825,0.0,0.0,4369.9825,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,22,3361.525,0.0,0.0,3361.525,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ041,23,1680.7625,0.0,0.0,1680.7625,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,0,3498.8500000000004,0.0,0.0,3498.8500000000004,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,1,3498.8500000000004,0.0,0.0,3498.8500000000004,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,2,3148.9649999999997,0.0,0.0,3148.9649999999997,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,3,2799.08,0.0,0.0,2799.08,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,4,2449.195,0.0,0.0,2449.195,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,5,1399.54,0.0,0.0,1399.54,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,18,1399.54,0.0,0.0,1399.54,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,19,2799.08,0.0,0.0,2799.08,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,20,4198.62,0.0,0.0,4198.62,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,21,4548.505,0.0,0.0,4548.505,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,22,3498.8500000000004,0.0,0.0,3498.8500000000004,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ047,23,1749.4250000000002,0.0,0.0,1749.4250000000002,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,0,4162.900000000001,0.0,0.0,4162.900000000001,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,1,4162.900000000001,0.0,0.0,4162.900000000001,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,2,3746.61,0.0,0.0,3746.61,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,3,3330.32,0.0,0.0,3330.32,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,4,2914.03,0.0,0.0,2914.03,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,5,1665.16,0.0,0.0,1665.16,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,18,1665.16,0.0,0.0,1665.16,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,19,3330.32,0.0,0.0,3330.32,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,20,4995.48,0.0,0.0,4995.48,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,21,5411.77,0.0,0.0,5411.77,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,22,4162.900000000001,0.0,0.0,4162.900000000001,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ048,23,2081.4500000000003,0.0,0.0,2081.4500000000003,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,0,3806.65,0.0,0.0,3806.65,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,1,3806.65,0.0,0.0,3806.65,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,2,3425.9849999999997,0.0,0.0,3425.9849999999997,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,3,3045.32,0.0,0.0,3045.32,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,4,2664.655,0.0,0.0,2664.655,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,5,1522.66,0.0,0.0,1522.66,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,18,1522.66,0.0,0.0,1522.66,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,19,3045.32,0.0,0.0,3045.32,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,20,4567.98,0.0,0.0,4567.98,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,21,4948.645,0.0,0.0,4948.645,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,22,3806.65,0.0,0.0,3806.65,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ049,23,1903.325,0.0,0.0,1903.325,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,0,4665.45,0.0,0.0,4665.45,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,1,4665.45,0.0,0.0,4665.45,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,2,4198.905,0.0,0.0,4198.905,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,3,3732.36,0.0,0.0,3732.36,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,4,3265.8150000000005,0.0,0.0,3265.8150000000005,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,5,1866.18,0.0,0.0,1866.18,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,18,1866.18,0.0,0.0,1866.18,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,19,3732.36,0.0,0.0,3732.36,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,20,5598.54,0.0,0.0,5598.54,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,21,6065.085,0.0,0.0,6065.085,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,22,4665.45,0.0,0.0,4665.45,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ050,23,2332.725,0.0,0.0,2332.725,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,0,4079.3,0.0,0.0,4079.3,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,1,4079.3,0.0,0.0,4079.3,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,2,3671.37,0.0,0.0,3671.37,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,3,3263.44,0.0,0.0,3263.44,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,4,2855.51,0.0,0.0,2855.51,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,5,1631.72,0.0,0.0,1631.72,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,18,1631.72,0.0,0.0,1631.72,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,19,3263.44,0.0,0.0,3263.44,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,20,4895.16,0.0,0.0,4895.16,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,21,5303.09,0.0,0.0,5303.09,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,22,4079.3,0.0,0.0,4079.3,0.0,0.0,0.0,0.0,1.0
S0,R0,PZ052,23,2039.65,0.0,0.0,2039.65,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,0,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,1,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,2,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,3,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,4,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,5,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,10,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,11,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,12,1565.199999999998,0.0,0.0,1565.199999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,13,1565.2,0.0,0.0,1565.2,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,14,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,15,1565.1999999999996,0.0,0.0,1565.1999999999996,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,21,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,22,1565.2,0.0,0.0,1565.2,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ001,23,1565.1999999999998,0.0,0.0,1565.1999999999998,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,0,223.6,0.0,0.0,223.6,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,1,223.6,0.0,0.0,223.6,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,2,223.6,0.0,0.0,223.6,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,3,223.6,0.0,0.0,223.6,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,4,223.6,0.0,0.0,223.6,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,5,223.6,0.0,0.0,223.6,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1,R0,PZ006,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
