depot_id,depot_name,operator_family,zone,component,route_code,route_label,hour,route_hour_share,route_avg_validations,route_daily_energy_kwh_proxy,operation_energy_kwh_proxy,route_bus_count_proxy,assignment_confidence,gtfs_any_match,hour_profile_source
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,3,0.0002473737157181259,0.6818181818181818,61.31416789339216,0.015167513537953434,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,4,0.049078945198476186,135.27272727272728,61.31416789339216,3.009234685929962,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,5,0.09281461813744084,255.8181818181818,61.31416789339216,5.690851079440129,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,6,0.1078549400531029,297.27272727272725,61.31416789339216,6.613035902547698,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,7,0.09006052410244572,248.22727272727275,61.31416789339216,5.521986095384248,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,8,0.05941916651549384,163.77272727272725,61.31416789339216,3.643236751816415,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,9,0.04299355179181028,118.5,61.31416789339216,2.636113852896307,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,10,0.04249880436037403,117.13636363636364,61.31416789339216,2.6057788258204,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,11,0.04297706021076241,118.45454545454545,61.31416789339216,2.6351026853271104,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,12,0.04803997559246005,132.4090909090909,61.31416789339216,2.9455311290705573,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,13,0.04502201626069892,124.0909090909091,61.31416789339216,2.760487463907525,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,14,0.0472153965400663,130.13636363636363,61.31416789339216,2.8949727506107124,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,15,0.05473555749789733,150.86363636363637,61.31416789339216,3.356065162164497,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,16,0.06474594719395749,178.45454545454544,61.31416789339216,3.9698438766670123,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,17,0.06459752296452662,178.04545454545456,61.31416789339216,3.9607433685442404,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,18,0.048716130415422935,134.27272727272728,61.31416789339216,2.98698899940763,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,19,0.037831686923825394,104.27272727272728,61.31416789339216,2.319618403737679,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,20,0.027606906674142853,76.0909090909091,61.31416789339216,1.6926945108356035,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,21,0.020762900539274702,57.22727272727273,61.31416789339216,1.2730599696188918,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,22,0.012484126853241424,34.409090909090914,61.31416789339216,0.7654538498820502,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10173,GK505,23,0.0002968484588617511,0.8181818181818182,61.31416789339216,0.018201016245544124,0.33969068084981807,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,3,2.425359559554704e-05,0.09090909090909091,83.38290009111442,0.0020223351383937918,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,4,0.03168732264558221,118.77272727272728,83.38290009111442,2.6421808583114887,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,5,0.057286992796682104,214.72727272727272,83.38290009111442,4.776755596886136,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,6,0.08574858722805655,321.4090909090909,83.38290009111442,7.149965881791249,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,7,0.06838301278164487,256.3181818181818,83.38290009111442,5.701973922701295,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,8,0.05601367902791588,209.95454545454544,83.38290009111442,4.670583002120461,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,9,0.04916203827217385,184.27272727272728,83.38290009111442,4.099273325524216,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,10,0.049065023889791656,183.9090909090909,83.38290009111442,4.09118398497064,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,11,0.05395212340229438,202.22727272727272,83.38290009111442,4.498684515356989,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,12,0.062125585117993744,232.86363636363637,83.38290009111442,5.180211456995697,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,13,0.056692779704591204,212.5,83.38290009111442,4.727208385995488,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,14,0.06160413281268948,230.9090909090909,83.38290009111442,5.136731251520231,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,15,0.055237563968858386,207.04545454545456,83.38290009111442,4.605868277691861,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,16,0.06355654725813101,238.22727272727272,83.38290009111442,5.29952923016093,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,17,0.08093424850234048,303.3636363636364,83.38290009111442,6.748532356820083,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,18,0.06455094467754843,241.95454545454544,83.38290009111442,5.382444970835075,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,19,0.049974533724624674,187.3181818181818,83.38290009111442,4.167021552660407,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,20,0.027200407460406004,101.95454545454545,83.38290009111442,2.2680488577086373,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,21,0.015934612306274402,59.72727272727273,83.38290009111442,1.3286741859247209,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,22,0.010101622565545343,37.86363636363637,83.38290009111442,0.8423025851410142,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10182,544A,23,0.0007639882612597318,2.8636363636363638,83.38290009111442,0.06370355685940444,0.46195512515852866,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,0,6.894563323430234e-05,0.5,161.3277409950879,0.011122843261165853,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,3,0.00013162348162912263,0.9545454545454546,161.3277409950879,0.021234518953134808,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,4,0.02302784150025698,167.0,161.3277409950879,3.715029649229394,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,5,0.060747370664259843,440.54545454545456,161.3277409950879,9.800236080656314,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,6,0.09024983390370175,654.5,161.3277409950879,14.5598018288661,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,7,0.07768919308537976,563.4090909090909,161.3277409950879,12.533422020195522,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,8,0.05852230704624371,424.4090909090909,161.3277409950879,9.441271593591413,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,9,0.048543993581788326,352.04545454545456,161.3277409950879,7.831492823429957,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,10,0.046419214521203914,336.6363636363636,161.3277409950879,7.488707017472208,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,11,0.04823060433981422,349.77272727272725,161.3277409950879,7.780934444970112,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,12,0.05260551815777268,381.5,161.3277409950879,8.486729408269545,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,13,0.05241748461258822,380.1363636363636,161.3277409950879,8.456394381193638,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,14,0.051922329610269144,376.54545454545456,161.3277409950879,8.376512143227083,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,15,0.05550123475361338,402.5,161.3277409950879,8.95388882523851,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,16,0.06650119714690433,482.27272727272725,161.3277409950879,10.728487909179062,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,17,0.08502250134757375,616.5909090909091,161.3277409950879,13.71648807615589,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,18,0.06961628621212691,504.8636363636364,161.3277409950879,11.23103819106992,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,19,0.05155879808957918,373.9090909090909,161.3277409950879,8.317864424213663,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,20,0.027979391523447784,202.9090909090909,161.3277409950879,4.513852028894942,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,21,0.020508191994785208,148.72727272727275,161.3277409950879,3.308540286412243,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,22,0.010799393278427537,78.31818181818181,161.3277409950879,1.742241721726251,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10187,C15,23,0.0019367455153999472,14.045454545454545,161.3277409950879,0.31245077888184075,0.8937824985877447,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,0,0.000778877807458972,5.818181818181818,166.17426715424867,0.12942944885720267,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,1,3.650989722463931e-05,0.2727272727272727,166.17426715424867,0.006067005415181375,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,2,9.73597259323715e-05,0.7272727272727273,166.17426715424867,0.016178681107150334,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,3,0.006912540541198377,51.63636363636364,166.17426715424867,1.1486863586076737,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,4,0.03243904368409203,242.3181818181818,166.17426715424867,5.3905343113886515,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,5,0.06950875933284248,519.2272727272727,166.17426715424867,11.550567142936142,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,6,0.08459343186948928,631.9090909090909,166.17426715424867,14.057251546975245,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,7,0.06796925866653686,507.72727272727275,166.17426715424867,11.294741747929328,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,8,0.05553155367867639,414.8181818181818,166.17426715424867,9.22791523649087,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,9,0.0514181052580337,384.0909090909091,166.17426715424867,8.544365959713769,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,10,0.05084611686818101,379.8181818181818,166.17426715424867,8.449316208209261,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,11,0.05187447897334169,387.5,166.17426715424867,8.620203527403536,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,12,0.05373039874892752,401.3636363636364,166.17426715424867,8.928609636008591,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,13,0.05286024619840695,394.8636363636364,166.17426715424867,8.784012673613434,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,14,0.054205027412847835,404.90909090909093,166.17426715424867,9.007480706405948,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,15,0.05676680520144336,424.04545454545456,166.17426715424867,9.433182253037842,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,16,0.06463468805335312,482.8181818181818,166.17426715424867,10.740621920009426,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,17,0.07773565617412788,580.6818181818182,166.17426715424867,12.917665696490346,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,18,0.06408703959498353,478.72727272727275,166.17426715424867,10.649616838781705,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,19,0.043233803296843724,322.9545454545455,166.17426715424867,7.184345579143946,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,20,0.027765776839338195,207.4090909090909,166.17426715424867,4.613957618245435,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,21,0.01983704415872069,148.1818181818182,166.17426715424867,3.29640627558188,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,22,0.009808992387686429,73.27272727272728,166.17426715424867,1.6300021215453961,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10195,599,23,0.0033284856303129502,24.863636363636363,166.17426715424867,0.5531086603507019,0.9206330590263083,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,5,0.0449438202247191,0.36363636363636365,0.17998782731704743,0.008089340553575165,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,7,0.03370786516853932,0.2727272727272727,0.17998782731704743,0.006067005415181373,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,12,0.028089887640449434,0.22727272727272727,0.17998782731704743,0.0050558378459844774,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,13,0.03370786516853932,0.2727272727272727,0.17998782731704743,0.006067005415181373,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,14,0.12359550561797751,1.0,0.17998782731704743,0.022245686522331703,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,15,0.24719101123595502,2.0,0.17998782731704743,0.044491373044663406,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,16,0.20224719101123595,1.6363636363636365,0.17998782731704743,0.03640203249108825,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,17,0.0898876404494382,0.7272727272727273,0.17998782731704743,0.01617868110715033,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,18,0.1741573033707865,1.4090909090909092,0.17998782731704743,0.03134619464510376,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10203,120,19,0.02247191011235955,0.18181818181818182,0.17998782731704743,0.004044670276787583,0.0009971624782107891,low,False,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,0,2.5609834176323708e-05,0.36363636363636365,315.8685252657263,0.008089340553575165,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,2,0.0004225622639093412,6.0,315.8685252657263,0.13347411913399024,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,3,0.0032300403354888277,45.86363636363637,315.8685252657263,1.0202680773196677,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,4,0.03531276009987835,501.4090909090909,315.8685252657263,11.154189455810956,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,5,0.07269351430949485,1032.1818181818182,315.8685252657263,22.96159316132311,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,6,0.09140469940457135,1297.8636363636365,315.8685252657263,28.871867603278965,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,7,0.068829630578142,977.3181818181818,315.8685252657263,21.741113905302452,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,8,0.0556245598309751,789.8181818181819,315.8685252657263,17.570047682365264,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,9,0.04500288110634484,639.0,315.8685252657263,14.214993687769962,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,10,0.04173762724886356,592.6363636363636,315.8685252657263,13.183602767189127,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,11,0.04126064408732953,585.8636363636364,315.8685252657263,13.032938799378789,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,12,0.048777130418080544,692.5909090909091,315.8685252657263,15.407160251853101,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,13,0.051043600742685186,724.7727272727273,315.8685252657263,16.123066890844502,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,14,0.05444970868813624,773.1363636363636,315.8685252657263,17.19894918447,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,15,0.05413278699020423,768.6363636363636,315.8685252657263,17.098843595119504,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,16,0.06825661053844677,969.1818181818182,315.8685252657263,21.560114910416214,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,17,0.07563544401050003,1073.9545454545455,315.8685252657263,23.890856157415055,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,18,0.06329470516678404,898.7272727272727,315.8685252657263,19.99280517816102,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,19,0.048533836993405466,689.1363636363636,315.8685252657263,15.330311516594136,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,20,0.03779691401498175,536.6818181818182,315.8685252657263,11.938855489507748,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,21,0.026605416479928288,377.77272727272725,315.8685252657263,8.403813667595399,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,22,0.014136628465330685,200.72727272727272,315.8685252657263,4.465315985573492,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10213,94,23,0.0017926883923426594,25.454545454545453,315.8685252657263,0.5662538387502616,1.7499641288959906,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,0,0.0005078751239092923,3.7727272727272725,165.25107116357185,0.08392690824334234,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,1,1.8356932189492493e-05,0.13636363636363635,165.25107116357185,0.003033502707590687,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,3,0.0013706509368154394,10.181818181818182,165.25107116357185,0.2265015355001046,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,4,0.01359636777501744,101.0,165.25107116357185,2.246814338755502,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,5,0.061862861478589694,459.5454545454545,165.25107116357185,10.222904124580614,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,6,0.07890421352783523,586.1363636363636,165.25107116357185,13.03900580479397,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,7,0.0682265979709471,506.8181818181818,165.25107116357185,11.274518396545385,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,8,0.06254206796960092,464.59090909090907,165.25107116357185,10.335143724761469,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,9,0.05768971889417841,428.54545454545456,165.25107116357185,9.533287842388333,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,10,0.04924553008701186,365.8181818181818,165.25107116357185,8.137876596896616,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,11,0.05280065595437691,392.22727272727275,165.25107116357185,8.725364954600012,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,12,0.056845300013461754,422.27272727272725,165.25107116357185,9.39374671783916,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,13,0.05891351437347791,437.6363636363636,165.25107116357185,9.73552135622771,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,14,0.060278046332896844,447.77272727272725,165.25107116357185,9.961011724158617,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,15,0.05759181525583445,427.8181818181818,165.25107116357185,9.517109161281182,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,16,0.06682535214714917,496.40909090909093,165.25107116357185,11.042961023199297,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,17,0.07230183691701442,537.090909090909,165.25107116357185,11.947955997630515,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,18,0.06193628920734767,460.0909090909091,165.25107116357185,10.235038135410978,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,19,0.04696315151811829,348.8636363636364,165.25107116357185,7.760711093586173,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,20,0.03265698236510715,242.5909090909091,165.25107116357185,5.3966013168038325,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,21,0.022456647045145817,166.8181818181818,165.25107116357185,3.710984978952607,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,22,0.012501070821044387,92.86363636363636,165.25107116357185,2.0658153438692577,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10216,117,23,0.003965097352930378,29.454545454545457,165.25107116357185,0.6552365848395884,0.9155183997981821,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10226,607A,3,0.00045948203842940684,1.5,72.62205481972104,0.03336852978349755,0.40233825384887006,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10226,607A,4,0.046240601503759395,150.95454545454544,72.62205481972104,3.3580874973028902,0.40233825384887006,low,True,validation_operator_route_interval_profile
PZ052,Perdomo,ETIB,Bosa,Zonal,10226,607A,5,0.08056251740462267,263.0,72.62205481972104,5.850615555373238,0.40233825384887006,low,True,validation_operator_route_interval_profile
