depot_id,hour,daily_required_energy_kwh,unmanaged_demand_kwh,charge_allowed,service_departures_system,service_intensity_index,operation_energy_kwh_proxy,service_validations_proxy,route_count_proxy,gtfs_matched_route_hour_rows,day_type,demand_method
PZ050,4,46654.5,3265.8150000000005,True,0,0.5024846796657382,2346.2150341111587,3074.8636363636365,10,7,weekday_proxy,operator_zone_route_validation_profile
PZ050,5,46654.5,1866.18,True,0,0.8123082636954502,3792.8516783492832,4970.772727272727,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,6,46654.5,0.0,False,0,1.0,4669.227001451872,6119.318181818182,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,7,46654.5,0.0,False,0,0.7079665738161558,3305.6566425877645,4332.272727272727,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,8,46654.5,0.0,False,0,0.5206165273909006,2430.876747095701,3185.818181818182,10,7,weekday_proxy,operator_zone_route_validation_profile
PZ050,9,46654.5,0.0,False,0,0.423606313834726,1977.9140385425983,2592.181818181818,10,7,weekday_proxy,operator_zone_route_validation_profile
PZ050,10,46654.5,0.0,True,0,0.39820241411327756,1859.2974640210355,2436.7272727272725,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ050,11,46654.5,0.0,True,0,0.41995171773444745,1960.849899751777,2569.818181818182,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ050,12,46654.5,0.0,True,0,0.4530213556174558,2115.2595458833553,2772.181818181818,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ050,13,46654.5,0.0,True,0,0.4356248839368616,2034.031470582332,2665.7272727272725,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ050,14,46654.5,0.0,True,0,0.5039257195914576,2352.9435766424986,3083.681818181818,10,7,weekday_proxy,operator_zone_route_validation_profile
PZ050,15,46654.5,0.0,True,0,0.5492367688022284,2564.5111510815436,3360.9545454545455,10,7,weekday_proxy,operator_zone_route_validation_profile
PZ050,16,46654.5,0.0,False,0,0.7215896007428041,3369.2656477551764,4415.636363636364,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,17,46654.5,0.0,False,0,0.7806722376973072,3645.1358915401206,4777.181818181818,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,18,46654.5,1866.18,True,0,0.6562599814298978,3064.2268252647827,4015.8636363636365,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,19,46654.5,3732.36,True,0,0.47159145775301753,2201.967568194439,2885.8181818181815,11,8,weekday_proxy,operator_zone_route_validation_profile
PZ050,20,46654.5,5598.54,True,0,0.28453853296193127,1328.5750010593529,1741.1818181818182,10,7,weekday_proxy,operator_zone_route_validation_profile
PZ050,21,46654.5,6065.085,True,0,0.1628895078922934,760.568088503904,996.7727272727273,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ050,22,46654.5,4665.45,True,0,0.09430640668523675,440.3380205046088,577.0909090909091,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ050,23,46654.5,2332.725,True,0,0.01889693593314763,88.23408350375904,115.63636363636363,9,6,weekday_proxy,operator_zone_route_validation_profile
PZ052,0,40793.0,4079.3,True,0,0.0003685939859070133,1.432429449098755,63.09090909090909,32,28,weekday_proxy,operator_zone_route_validation_profile
PZ052,1,40793.0,4079.3,True,0,0.003450800237697692,13.410495212697679,21.545454545454547,9,7,weekday_proxy,operator_zone_route_validation_profile
PZ052,2,40793.0,3671.37,True,0,0.0018423311023676664,7.1596646362205485,17.545454545454547,11,7,weekday_proxy,operator_zone_route_validation_profile
PZ052,3,40793.0,3263.44,True,0,0.02855629555324772,110.97543712489953,740.1363636363636,54,49,weekday_proxy,operator_zone_route_validation_profile
PZ052,4,40793.0,2855.51,True,0,0.3755167706320297,1459.3327657263524,10623.90909090909,68,63,weekday_proxy,operator_zone_route_validation_profile
PZ052,5,40793.0,1631.72,True,0,0.778649374397366,3025.98614479425,23220.31818181818,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,6,40793.0,0.0,False,0,1.0,3886.1986463884405,28938.863636363636,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,7,40793.0,0.0,False,0,0.7571032085128513,2942.253464098988,22332.863636363636,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,8,40793.0,0.0,False,0,0.5625213828667729,2186.0698366614065,17076.0,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,9,40793.0,0.0,False,0,0.5048560192724962,1961.9707787178313,14702.0,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,10,40793.0,0.0,True,0,0.4672226820885772,1815.7201546946053,13792.318181818182,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,11,40793.0,0.0,True,0,0.4895652538906871,1902.5478269888015,14428.772727272728,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,12,40793.0,0.0,True,0,0.5391321821167581,2095.1747563665913,15935.5,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,13,40793.0,0.0,True,0,0.5396617503115214,2097.232763568251,15572.863636363636,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,14,40793.0,0.0,True,0,0.5790778866549023,2250.4116992717604,16350.545454545454,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,15,40793.0,0.0,True,0,0.5873831345935785,2282.687542568964,16471.090909090908,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,16,40793.0,0.0,False,0,0.7203278235563092,2799.33701286046,20136.090909090908,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,17,40793.0,0.0,False,0,0.8137577948476196,3162.4244408248614,22933.363636363636,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,18,40793.0,1631.72,True,0,0.6865912757533474,2668.2300864547715,19039.772727272728,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,19,40793.0,3263.44,True,0,0.4955644746697005,1925.8619906595886,13911.09090909091,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,20,40793.0,4895.16,True,0,0.30665208300640284,1191.7109098916785,8976.227272727272,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,21,40793.0,5303.09,True,0,0.1767258333327821,686.7916942797269,5824.227272727273,70,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,22,40793.0,4079.3,True,0,0.07401051918166365,287.619579462287,3231.9545454545455,71,65,weekday_proxy,operator_zone_route_validation_profile
PZ052,23,40793.0,2039.65,True,0,0.008352604241584623,32.45987929746451,628.1818181818181,64,57,weekday_proxy,operator_zone_route_validation_profile
